,微博地址:,发布时间:,微博标题:,点赞数:,评论数,转发数,评论
39,https://m.weibo.cn/status/IqDTLsntn?mblogid=IqDTLsntn&luicode=10000011&lfid=1076032803301701,Wed Jan 22 11:42:35 +0800 2020,【请战新型肺炎！#武汉女医生的现代版与夫书#】“此事我没有告知明昌。个人觉得不需要告诉，本来处处都是战场！”18日，随着疫情全面发展，武汉大学人民医院呼吸与危重症医学科女医生张旃副教授书写现代版“与夫书”。写下请战书之时，张旃特别注明，此事没有告知自己的丈夫——同在武汉大学人民医院工作的李明昌教授。2003年，张旃就曾参加抗击非典，她就职的医院承担了大量SARS病人救治工作。转发致敬，等待你们平安归来！（程远州 杜巍巍）网页链接,277852,6745,9174,"['致敬一线医护人员!但是，我还要说，帮忙顶一下，拜托，这种时候把军容军姿往后排吧!对于在各大火车站，机场，执勤的解放军同志，武警同志，民警同志，他们的工作场所人流量大，是病毒传染的高发地区，强烈建议戴口罩执勤!!!强烈建议戴口罩执勤!!!强烈建议戴口罩执勤!!!强烈建议戴口罩执勤!!!', '她们也是女儿 妻子 妈妈 一定要保护好自己 平安归来！', '这种病毒短信肯定要仔细斟酌而且多个部门同意才能发，不然会引起全国性恐慌，不知道热搜那些复制的热评在激动什么', '疫情来了想到医生，火灾来了想到消防员，治安不好了想起警察，战争来了想起军人。平时多一点尊重多好！！！', '加油武汉', '还有一位女医生，本来定好了年后的旅行，医院方面临时决定要24小时待命，人家要退旅行费，可旅行社客服死活不愿意退！人家医生说了，明知道医院危险，我留下来要保护的是谁？预警已经上升到国家层面了，这样的客服还留着过年吗？', '面对疫情，我们在一条船上。现在抱怨牢骚解决不了问题，武汉加油，我们一起加油！我们国家没有什么战胜不了的！ 现在需要大家多支持、让医护人员感觉到他们的牺牲值得，鼓励专家提出促成有效的措施，这比现在分辩谁是正确的更有价值。最后一定要相信我们国家，17年前我们能打败非典，现在更能。', '都是救死扶伤的大夫，哪有男女之分！加油！！！', '他们就像走向火海的消防员一样，太让人敬佩了', '10086不要在发春节流量包的短信，多发一点关于预防武汉肺炎的短信吧', '刚才看新闻，才327个，上了趟厕所，回来440了，真的好吓人，发展速度太快了，原来基数小，随着确诊患者的增加，新增病历将会越来越多，增速可能也会加快。太可怕了。这个春节就乖乖的带着我的两个娃在家过吧，哪也不去，如果出门必须戴口罩，尽量少去人多的地方！！']"
40,https://m.weibo.cn/status/IqDHREMOe?mblogid=IqDHREMOe&luicode=10000011&lfid=1076032803301701,Wed Jan 22 11:13:17 +0800 2020,【#澳门确诊首例新型肺炎病例#】澳门特区政府新型冠状病毒感染应变协调中心22日11时召开新闻发布会。会上发布消息称，澳门出现首例确诊新型冠状病毒感染的案例，是武汉来澳门的旅客。（央视）,39324,2872,1152,"['别乱跑了！求求了！', '武汉人民 委屈你们别乱跑了🙏', '【保护我方钟院士】 可以请三大电信运营商发短信吗？虽然我家里人很重视，但是看评论还是有很多长辈不重视的，三大运营商覆盖范围最广了！让他们戴口罩比让我穿秋裤还难❗', '真的别再乱跑了', '最恐怖的不是死亡人数，而是治愈人数一直是25例，为什么之前有治愈的患者，最近几天治愈人数无增长了？', '强烈建议加强农村偏远地区的宣传，从全国各地返乡的，都很有可能携带病毒，这两天将会是春运的最高峰，农村的人这方面意识比较薄弱，很有可能不知道病毒的可怕，所以请乡村干部们加强病毒的防治措施，加大病毒可怕的宣传力度！', '希望武汉人不要乱走啊，就在家呆着行么', '请给铁路工作者们配备口罩和防护服吧 他们接触大量旅客 很容易被感染 同时也因为接触大量旅客所以绝对不能被感染！！请全国铁路系统给工作者们配备口罩和防护服！！！正值春运啊！！！ 火车属于密闭空间！车上人流量极大人员极多啊！！！全国各地都有啊！', '武汉市委瞒报一个月，之后也没有丝毫作为，该怎么谢罪讨论一下', '加油啊 我大中华', '服了，这种时候还到处跑，旅游社能先停一停么']"
41,https://m.weibo.cn/status/IqDF3ikaU?mblogid=IqDF3ikaU&luicode=10000011&lfid=1076032803301701,Wed Jan 22 11:06:21 +0800 2020,【#9个关于新型肺炎最新事实#】22日国新办最新发布会，介绍新型冠状病毒感染的肺炎防控工作有关情况。9个最新事实↓↓转发周知！,415519,10239,22133,"['麻烦宣布武汉为疫区吧 赶紧封城 待疫情稳定再解封', '强烈建议加强农村偏远地区的宣传，从全国各地返乡的，都很有可能携带病毒，这两天将会是春运的最高峰，农村的人这方面意识比较薄弱，很有可能不知道病毒的可怕，所以请乡村干部们加强病毒的防治措施，加大病毒可怕的宣传力度！', '【保护我方钟院士】 可以请三大电信运营商发短信吗？虽然我家里人很重视，但是看评论还是有很多长辈不重视的，三大运营商覆盖范围最广了！让他们戴口罩比让我穿秋裤还难❗', '这个时候我们更应该相信国家政府，还有可爱的医生护士，适逢遇到了春节，人员流动大，病毒已经蔓延到了各地，当然不能一味的说武汉，作为普通人，我们应该团结，不要惊慌，不能认为自己的所在城市没有报道出来就是安全的，潜在的病号数不胜数，我们要做的就是是保护好自己，跟家人朋友多宣传科普。', '别光在微博上宣传，多个途径都用上吧，老人根本不当回事', '恶毒地说一句，吃野味可以，吃完记得自杀好吗', '①出门最好戴口罩勤洗手 ‼️ ②咳嗽或打喷嚏时捂住口鼻避免唾液飞溅‼️ ③将肉类蛋类禽类彻底煮熟‼️ ④避免与呼吸道感染者接触 ‼️ ⑤避免近距离接触野生动物和活牲畜‼️‼️ ⑥不要随地吐痰 ‼️ ⑦尽量避免去人多的地方‼️ ⑧有发热咳嗽现象一定要及时就医不要拖‼️ ⑨不要食用野味‼️🙏', '病毒源100%是从武汉出来的，请国家严查啊，传播的速度太快了。又刚好春运期间。建议封城严查，没有针对武汉人民，只是找到病毒源头，国家专家组能找到治疗办法……武汉人民加油，我们与你们同在🙏🙏🙏🙏', '最恐怖的不是死亡人数，而是治愈人数一直是25例，为什么之前有治愈的患者，最近几天治愈人数无增长了？', '如果政府和国家要求封城 我们一定全力配合 希望有些网友能口下留情 不要扫射所有武汉人了 谢谢大家', '电视上要滚动播出啊，好多人尤其是上年纪的人一点不重视，以为离自己远着呢']"
42,https://m.weibo.cn/status/IqDBNus8y?mblogid=IqDBNus8y&luicode=10000011&lfid=1076032803301701,Wed Jan 22 10:58:20 +0800 2020,【#国家卫健委回应春运期间传播风险#：启动联防联控机制，加大疫情防控力度】结合当前新型冠状病毒感染肺炎防控的形势，针对春节期间人群流动大的特点，中国政府将新型冠状病毒感染肺炎疫情防控上升到国家层面，作出制度性安排，果断启动联防联控机制，加大疫情防控力度，成立了由国家卫生健康委牵头、32个部门组成的应对新型冠状病毒感染的肺炎联防联控工作机制。 人民日报的微博视频,8819,919,442,"['强烈建议加强农村偏远地区的宣传，从全国各地返乡的，都很有可能携带病毒，这两天将会是春运的最高峰，农村的人这方面意识比较薄弱，很有可能不知道病毒的可怕，所以请乡村干部们加强病毒的防治措施，加大病毒可怕的宣传力度！', '刚刚看到有人贴吧研究发热者怎么逃离武汉 躲过排查路线求求了，别再反社会了', '感觉都聚焦武汉，武汉周边的县市完全被遗忘了，也没有人重视', '武汉返乡人员统计一下吧！！！！！！我们家这边就有一周前从武汉回来的，我好慌', '我是武汉人 很抱歉因为武汉导致各地人民无法欢度新春佳节，生命安全受到威胁仅代表我自己 向各位说抱歉。武汉人民尊重国家的各项决定，最后希望各地人民一起对抗病魔 渡过难关', '希望zf严查并【严惩】贩卖猫狗肉，老鼠竹鼠等【野味】的相关人员，我们不希望因为个别【作死】而让全世界【遭殃】。', '刷一条又一例，微博都不敢刷新了。希望不要再增加了🙏🙏🙏', '我们现在要做是听从国家安排相信国家做好保护措施，保护好自己，对自己负责对家人朋友负责，对国家负责！', '强烈建议加强农村偏远地区的宣传，从全国各地返乡的，都很有可能携带病毒，这两天将会是春运的最高峰，农村的人这方面意识比较薄弱，很有可能不知道病毒的可怕，所以请乡村干部们加强病毒的防治措施，加大病毒可怕的宣传力度！', '试剂盒能不能下发到小县城啊，我们小县城没能力确诊要说返乡的也是小县城人居多，可怜可怜我们这些小地方的人吧', '迅速封城吧！赶紧重视起来吧，别再自欺欺人了，还好意思写信！这次事件武汉政府难逃其责！！！在已经有感染的人出现后、居然还敢搞万人年夜饭！！然后归根到底这次事情都是因为羊巴男！！吃野味=羊尾男！这么爱吃 害了这么多无辜人！ 就该把你们嘴巴缝起来！呼吁立法禁止食用野生动物！！']"
43,https://m.weibo.cn/status/IqDopbxrV?mblogid=IqDopbxrV&luicode=10000011&lfid=1076032803301701,Wed Jan 22 10:25:20 +0800 2020,【国家卫健委：#新型肺炎病毒存在变异可能#】专家研判认为，病例主要与武汉相关，已经出现了人传人和医务人员感染，存在一定范围的社区传播。疫情传播途径以呼吸道传播为主，病毒存在变异的可能，疫情存在着进一步扩散的风险。当前，正值春运，人员流动性激增，客观上加大了疫情传播的风险和防控的难度，绝不能掉以轻心，要高度警惕。 人民日报的微博视频,946076,21163,6812,"['野味 你吃 你还吃 你还他妈吃', '保护好各位医护工作者，尤其要保护好钟南山院士啊！80多岁的人了，为此尽心竭力，到处奔波，还奋战在武汉第一线，他不仅是首席专家，还是中国抗病毒的旗帜，是精神支柱，防护工作一定要加强啊。', '我是武汉人，我还是希望封城，这样范围控制住。希望也能快点过去', '最可恨的是，很多人还以为是小题大做，不以为然', '大家多给中老年人宣传一下，现在好多中老年都不相信疫情的严重性！很多人都不知道情况，跟他们普及也听不进去，觉得小题大做，电视多做普及吧，特别是三大运营商短信通知起码引起重视，又逢春运，人流密集，再不重视，不提前预防，更是让人担忧', '今天临时开紧急动员会，抓阄决定谁去发热门诊，谁去隔离病房，过年期间所有的副班不准休息，全体待命。说不紧张是假的，但是穿着白大褂，这就是使命。', '加油中国！万众一心 众志成城', '对于在各大火车站，机场，执勤的解放军同志，武警同志，民警同志，他们的工作场所人流量大，是病毒传染的高发地区，强烈建议戴口罩执勤!!!强烈建议戴口罩执勤!!!强烈建议戴口罩执勤!!!强烈建议戴口罩执勤!!!', '贪嘴吃“野味”，真祸国殃民', '恨死吃野味的了！！！自己作死别连累别人！！！', '戴口罩，勤洗手，减少密集接触人群，不信谣传谣，一起努力做好防控[加油]']"
44,https://m.weibo.cn/status/IqDkPh81k?mblogid=IqDkPh81k&luicode=10000011&lfid=1076032803301701,Wed Jan 22 10:16:31 +0800 2020,【国家卫健委：#新型肺炎确诊440例#，死亡9例】截至1月21日24时，国家卫健委收到国内13省(区、市)，累计报告新型冠状病毒感染的肺炎确诊病例440例，死亡9例。 人民日报的微博视频,781047,24441,10221,"['实话，45天了，难有城市幸免，武汉官方吹牛皮责无旁贷', '保护好各位医护工作者，尤其要保护好钟南山院士啊！80多岁的人了，为此尽心竭力，到处奔波，还奋战在武汉第一线，他不仅是首席专家，还是中国抗病毒的旗帜，是精神支柱，防护工作一定要加强啊。', '我最担心是湖北的其它地级市，感觉都聚焦武汉，武汉周边的县市完全被遗忘了，也没有人重视。武汉和湖北其它县市的人员来往可远远大于全国其它省份以及国外啊！', '求求全手段科普老年人 他们真的没当回事 还要走亲戚的 我黄冈的 快急死了', '求求你们让高铁飞机上的工作人员带好口罩吧，这么严重的病毒，春运期间这么大客流量，封闭的车厢，领导不让他们戴口罩', '这传播速度太快了 虽然知道很不可能 但还是希望数字不要再增加了🙏', '贪嘴吃“野味”，真祸国殃民', '特么是什么病毒？扩散的速度也太可怕。真让人忐忑不安', '武汉封城', '1、多喝水、多喝水、多喝水，不渴也喝水 2、戴口罩、戴口罩、戴口罩，出门戴口罩😷 3、勤洗手、勤洗手、勤洗手，回家就洗手 ✋', '四百多了？？？']"
45,https://m.weibo.cn/status/IqDer0ROr?mblogid=IqDer0ROr&luicode=10000011&lfid=1076032803301701,Wed Jan 22 10:00:45 +0800 2020,【正在直播：#国新办新型肺炎新闻发布会#】国务院新闻办公室定于2020年1月22日上午10时举行新闻发布会，国家卫生健康委员会副主任李斌介绍新型冠状病毒感染的肺炎防控工作有关情况，并答记者问。@人民日报 正在现场，戳直播↓↓#国家卫健委回应新型肺炎# 人民日报的微博直播 .,152064,13052,2424,"['大家多给中老年人宣传一下，现在好多中老年都不相信疫情的严重性！很多人都不知道情况，跟他们普及也听不进去，觉得小题大做，电视多做普及吧，特别是三大运营商短信通知起码引起重视，又逢春运，人流密集，再不重视，不提前预防，更是让人担忧', '戴过的口罩处理问题也应该要重视一下', '@董叔有个胖胖的女朋友: 人在动车上！发现乘务员小姐姐们没有戴口罩。问其原因，有规定（疑似仪容仪表）。建议特殊时期，特殊对待。毕竟全民预防才是重中之重！', '这病可怕在还有一段潜伏期，携带病毒的患者在潜伏期跟别人接触，没有征兆......想想太可怕了🙏专家们，人类需要你们拯救🙏', '发短信提醒啊！！！发短信提醒！！！发短信提醒！！！发短信提醒！！！所有人都得重视起来啊！！！全国的联通，电信，移动！老人家还没重视起来！当然，我们相信钟院士一定会全力以赴来对待此次病毒的！', '推迟开学吧。。2月份就开学我是真的不敢去。。还是人口大省河南，离武汉也特别近', '湖北省内，周边县市，除了老弱病残，基本上都是去武汉打工的，只有少数人去外地打工，现在都回到家里了，你管控早管控啊，有多少省内其他城市的人去武汉打工的，现在都回家了，现在好了，都扩散到湖北每个城市每个农村了。现在这里人人自危，怕的一p', '这个时候我们的医护人员冒生命危险冲在第一线，向他们致敬！ 不希望再出现伤害医生的事件了，没有他们，我们只剩下绝望！ 17年前的非典我们都战胜了，我们现在医学更强大了，要相信国家和医护人员，按照专家的建议做好防御，就一定能赢。', '没用啊，和父母说，根本就不听，还把我骂了一顿，现在说山西没有，没事，又跑火车站了！', '当年看过重返狼群，两部都揭露了盗猎者的恶行。各种野生动物都难逃毒手，当时草原上发生了大瘟疫，牛羊都死了，牧民损失惨重，所以把死牛死羊卖给死牛贩子(和盗猎者同一利益链)，这些瘟牛(羊)肉最后被加工成牛肉干等土特产在旅游景点卖给游客。', '希望大家平平安安健健康康']"
46,https://m.weibo.cn/status/IqDdxs5z3?mblogid=IqDdxs5z3&luicode=10000011&lfid=1076032803301701,Wed Jan 22 09:58:34 +0800 2020,【#上海新增3例新型肺炎确诊病例#】据@健康上海12320 ，1月21日19时-24时，本市新增3例新型冠状病毒感染的肺炎确诊病例，均已在定点医院接受隔离治疗。患者均为男性、本市户籍，均有武汉旅行史。密切接触者正在接受医学观察。截至1月21日24时，上海累计发现确诊病例9例，患者目前病情平稳，无重症病例。另有10例疑似病例正在排查中。,9665,972,252,"['大家多给中老年人宣传一下，现在好多中老年都不相信疫情的严重性！很多人都不知道情况，跟他们普及也听不进去，觉得小题大做，电视多做普及吧，特别是三大运营商短信通知起码引起重视，又逢春运，人流密集，再不重视，不提前预防，更是让人担忧', '学生怎么办', '请加大宣传力度，🙏 有些人不信，非说是卖口罩的炒作！谢谢！相信国家', '我现在特纳闷，那些去武汉旅游或者出差回来得的，他们都去干了同一件事嘛，还是都去过同一个地点，还是见过同一个人，还是都去吃过野生动物，只在武汉几天就染上了那武汉真是个毒城了～希望调查报告可以公布的再细致些…… 转起～', '我是武汉人 而且家里海鲜市场很近 首先，很抱歉病毒从武汉扩散出去 在新春佳节之际让全国各地惶恐不安 ，使各地人民生命安全受到威胁 我们尊重国家做出的任何决定！我代表我个人向你们说声抱歉！最后希望各地人民可以共同抵御病魔，挺过难关', '这病可怕在还有一段潜伏期，携带病毒的患者在潜伏期跟别人接触，没有征兆......想想太可怕了', '刷新一下微博多一个确诊……', '全民携手共同努力，打赢这场疫情狙击战！[加油]', '我只求这段时间从武汉回家的市民一定要戴口罩 请为身边的人着想好吗❗没报道的省份没剩几个了🙏', '北京都封过城，武汉凭什么不封', '我发现很多人竟然都不知道：当年SARS消失，主要是气温因素，它并没有被攻克或者治愈，到现在都没有疫苗，更没有什么特效药。当时不知道它是怎么来的，也不知道它是如何消失的。2017年才确认了蝙蝠，那已经是14年后。 很多人以为既然人类已经战胜过一次SARS还怕什么？ 没有，人类从来没有战胜过它……']"
47,https://m.weibo.cn/status/IqD9e15ad?mblogid=IqD9e15ad&luicode=10000011&lfid=1076032803301701,Wed Jan 22 09:47:56 +0800 2020,致敬#全副武装的白衣战士#！他们“不计报酬，无论生死”，负重前行！请认真做好防控防护，一定要平安！（湖北日报） 人民日报的微博视频,225285,8414,68573,"['哪有什么白衣天使，不过是一群孩子换了一身衣服，学着像前辈一样，治病救人和死神抢人罢了。', '还是给点报酬吧', '奋战在一线医护人员，记者们…一定要平安顺利！🙏武汉加油中国加油', '看到这些医生护士 再联想到前几天伤医事件 真是讽刺 这边放弃休假不惧危险冲在第一线 那边已经拿起屠刀砍向优秀的医生 哎', '一线的工作人员医护人员一定要平安啊！！！！谢谢你们辛苦你们了', '致敬❤️这是真正的高危职业', '他们凭什么要不记报酬，无论生死！他们不也有家，不也是孩子的爸妈，爸妈的宝贝吗？！真心希望以后这个社会对他们的伤害少一点', '致敬，辛苦了', '他们都是别人家的孩子，别人家的父母，所以请一定要平安归来', '看到泪奔，我是一个内科医生，非典的时候觉得这是自己应尽的职责，理所应当，即使搭上性命。可是现在看到同行们穿上这身防护服，却是伤心、悲凉，刚刚看到同行被砍、被杀，转身又要去面对死神，不顾自己的危险和死神抢人，都说救人一命胜造七级浮屠，医生们救过多少命啊！却丧生在自己救的人刀下！！！', '这两天春节返乡的人流量特别大 尤其小村小镇的防范意识和措施真的完全不到位 希望乡镇政府人员可以告知病毒传播的危险程度 加强大家的防范意识 真的不要再添加新病例了 新年希望大家都平安 中国加油🙏🙏']"
48,https://m.weibo.cn/status/IqCXEgZan?mblogid=IqCXEgZan&luicode=10000011&lfid=1076032803301701,Wed Jan 22 09:19:25 +0800 2020,【安徽#合肥新增2例疑似病例#】据合肥卫健委，截止1月21日18:00，合肥市新增2例新型冠状病毒感染的肺炎疑似病例。患者目前已在定点医院接受隔离治疗，病情平稳。截至目前，合肥累计发现新型冠状病毒感染的肺炎疑似病例3例。网页链接,9043,1210,473,"['合肥加油，安徽加油，武汉加油，中国加油', '太上老君急急如律令 妖魔鬼怪病毒感染全退散！🙏🙏🙏', '安徽也…我们万众一心、众志成城，打赢这场疫情防控战！ 愿都平安🙏', '我家在安徽北部，可是我妈妈不是很相信这个，我这两天老是和她说，她还嫌我唠叨。而且街上并没有很多人戴口罩。', '能不能让铁路工作人员也戴口罩，他们每天接触大量人群，问他们为什么不戴口罩他们说有仪容仪表规定，特殊时期特殊对待一下好吗🙏🙏🙏', '全国各地都有，不要认为自己的所在城市没有报道出来就是安全，潜在的病号数不胜数，我们要做的是保护好自己', '合肥人害怕了 我弟这两天还咳嗽感冒了', '乱成一锅粥了', '全国各地都有，不要认为自己的所在城市没有报道出来就是安全，潜在的病号数不胜数，我们要做的是保护好自己。', '安徽消息是不是有点滞后了，疑似病例的具体情况也没有发布，省内其他官博也不敢怎么发声…', '南方基本都有了。。。平安']"
49,https://m.weibo.cn/status/IqCUh48mT?mblogid=IqCUh48mT&luicode=10000011&lfid=1076032803301701,Wed Jan 22 09:11:06 +0800 2020,【#武汉动物园今起暂停开放#，开放时间另行通知】据武汉动物园官网 ：2020年1月22日起，武汉动物园暂停对外开放，原定的科普活动同步取消，开放时间另行通知。网上预订门票的，可原路申请退款。转发提醒，戴上口罩，减少接触密集人群！,14188,1031,305,"['国家禁止野味交易吧', '别出门了！求求了！', '全国各地都有，不要认为自己的所在城市没有报道出来就是安全，潜在的病号数不胜数，我们要做的是保护好自己。', '未来一段时间，大量沾满唾液、细菌甚至病毒的一次性口罩将会出现在各个城市的垃圾桶，如果处理这些一次性口罩，也是需要相关部门需要考虑的问题，不要让本应该保护我们健康的口罩成为新的病毒传播物。', '能下达各个农村的村委会吗？村委会大喇叭广播的那种。农村务工人员多，过年返乡潮，而且医疗条件相对不那么发达，最重要的是，根本不重视，几次三番的说，却都说我神经', '卖野味的控制一下吧', '提醒大家，出门一定要戴口罩，勤洗手，少去人群聚集处！', '麻烦再请限制野味向市场的流通一下', '武汉人真的拜托别出门了…最近一段时间进出过武汉的自己也注意点🙉', '实事求是地说 按照概率来讲现在每个省份都会有被传染的 只不过是发现早发现晚的问题罢了 大家还是注意预防，提醒家人出门都把口罩带上吧', '春节吓得我不敢走亲戚']"
50,https://m.weibo.cn/status/IqCPeaE5o?mblogid=IqCPeaE5o&luicode=10000011&lfid=1076032803301701,Wed Jan 22 08:58:39 +0800 2020,【实地探访：#武汉火车站机场均配体温筛查仪#】在武汉天河机场T3航站楼，所有出入口均已配置红外线人体表面温度快速筛查仪以及人工监测站。一旦发现旅客出现发烧发热现象，将被采取临时隔离措施，情况严重者直接送往定点医院。在汉口火车站，增加旅客测温排查工作流程，投入红外人体表面快速筛查仪。 人民日报的微博视频,88523,4927,959,"['我自认为我们要做的不是去质疑伤亡人数到底是多少，又隐瞒了我们多少，作为公民我们要做是听从国家安排，做好保护措施，保护好自己，对自己负责对家人朋友负责，对国家负责！', '潜伏期不发热的时候也检查不出体温变化啊', '该封城怕还是要封，赶上春运，后果不堪设想！', '已经看到好几起吃降温药把温度降下来逃过安检的例子了，为什么不能强制隔离呢，很多人没有症状，但是已经是病毒传播者了，春运这么大的流通量，为什么非要到事情不可控了才上极端措施。', '真的抱歉，武汉人没想到会有这么多人不听劝告外出，导致向全国输出大量病号……本地人已经很重视但是非常时刻非常手段，强硬点也是好事啊！！', '在武汉的人们，还是那句话，现在最顶尖的专家团队都在武汉，你要不舒服，第一时间能得到救治，最好哪也别去，加油。', '这个病毒潜伏期太长了', '请把“离武汉人远一点”、“呆在武汉别出来” 换成“武汉挺住”、“武汉加油”。 他们待在武汉自嘲不代表他们不担心 只是不想把恐慌带给还关心他们的人🙏', '真的应该封锁武汉了，明后天肯定出行的人更多，会遍及全国各地，一次年过不过没啥，也不是对武汉人民有意见，大灾大难面前只能委屈你们了，而且很多都是农民工返乡，把病毒带去当地，偏远地区意识薄弱，特别是一些老人，平时头疼脑热都不会去医院，这样会害了更多的人唉😔', '我实话实说，昨天从广州南到武汉，站内根本没有说的这样体温筛查之类的，连个工作人员都很难非常难找到，站内商店十元一个普通口罩。站内99%的乘客都有戴口罩。', '我认为全国各地的车站机场都应进行检测 为了自己 为了家人 为了周围所有人']"
51,https://m.weibo.cn/status/IqCIdsU5x?mblogid=IqCIdsU5x&luicode=10000011&lfid=1076032803301701,Wed Jan 22 08:41:24 +0800 2020,【#全国已确诊新型肺炎病例324例#】#新型肺炎疫情最新汇总#：截至1月22日7时，新型冠状病毒感染肺炎确诊324例。其中，湖北270例，北京10例，广东17例，上海6例，浙江5例，天津2例，河南1例，重庆5例，四川2例，山东1例，江西2例，湖南1例，云南1例，台湾1例。,34058,4391,2962,"['福建挺住', '江苏福建希望能挺住！', '女朋友就在武汉某医院上班，看着她好辛苦，唯一能帮她做就是晚上给她揉揉肩，按按腿，给她倒杯水。请大家不要恐慌，更不要造谣，一切都会好好的！武汉加油', '病毒有潜伏期，希望最近从武汉回家的大学生，群众朋友们，有任何不舒服一定要去医院检查一下，保护好自己，为了家人朋友也为了其他人民群众的安全，谢谢你们', '三大运营商给用户发个提醒短信吧，老一辈不上微博', '真的想对那些野味爱好者们说一句：你们要自己作死一边玩去，伤害到无辜的人就是作孽！！！', '陕西挺住啊！！', '内蒙挺住', '我想说的是，有些正在从武汉出来的自己都不知道戴口罩，脑子想什么那？其他地方防护得再好你们疫情中心地带都没做到个个重视有什么用那？能不能戴好口罩？露着脸给谁看那？', '祈祷江苏福建没有', '山西挺住']"
52,https://m.weibo.cn/status/IqClL8Mv4?mblogid=IqClL8Mv4&luicode=10000011&lfid=1076032803301701,Wed Jan 22 07:46:04 +0800 2020,【#湖北启动突发公共卫生事件二级应急响应#】22日凌晨，#湖北发布加强新型肺炎防控通告#：根据《中华人民共和国传染病防治法》等有关法律法规的规定，省人民政府决定启动突发公共卫生事件II级应急响应。通告包括严格实行属地管理制度、严格实施隔离措施等7部分。详戳→网页链接,81770,4596,1203,"['吃野味的原地爆炸吧 太可恨了！！！！！！', '关键是现在武汉源源不断的往外输出人口……', '大家不知道封城是啥意思，才这么喷，实际上只准出不准进，出去的落地即隔离，这就是封城，而不是武装包围，北京当年就这样', '但凡当初武汉市政府重视起来，也不会像今天这样！', '病毒有潜伏期，希望最近从武汉回家的大学生，群众朋友们，有任何一点不舒服一定要去医院检查一下，保护好自己，为了家人朋友也为了其他人民群众的安全，谢谢你们', '吃野味的三种心态☞1、想表明自己与众不同，地位更高，你们只能吃普通的肉，我能吃稀少的野味。 2、迷信野味具有一般食品不具备的滋补功效可以延年益寿滋阴壮阳。 3、认为野味风味独特，更加鲜美可口。', '大家能不能关注一下铁路工作者。现在情况其实比较严重了，但是领导层就是不允许铁路上的服务工作者佩戴口罩，就为了仪容仪表。我真的很无力，男朋友跑杭州到武汉的这条线，我真的特别担心。铁路上面的工作者，天天接触那么多人，他们才是最应该佩戴口罩的人吧，对自己和乘客都负责', '比病毒可怕的是某些电商的那些无良商家！发国难财，这钱你们赚的心安吗？恳请电商平台监管，对口罩之类的防护品近期异常涨价的列入黑名单，秋后算账！', '有过非典还弄成这样，真的有点不太应该', '列车提醒，武汉的火车上好多人都没戴口罩，不行发口罩行不行呀？！', '我希望湖北省内其他地方也要注意通报防范，省内武汉人流量是全国最大的地方，可是大家都没有防范意识']"
53,https://m.weibo.cn/status/IqBZbluhq?mblogid=IqBZbluhq&luicode=10000011&lfid=1076032803301701,Wed Jan 22 06:50:26 +0800 2020,【#四川确诊第2例新型肺炎病例#】据四川卫健委消息，四川省确诊第二例输入性新型冠状病毒感染的肺炎病例。患者为57岁男性，常住武汉，1月15日乘火车返回四川广安，因发热、咳嗽于16日至广安市某医院就诊，医院随即收治隔离。1月21日晚24时，按照《新型冠状病毒感染的肺炎诊疗方案》(试行第二版)规定，省疾控中心确诊该病例为输入性新型冠状病毒感染的肺炎病例。另外，四川省新发现5例疑似病例，均证实为武汉返回人员，其中成都3例，绵阳2例。目前5名疑似病例均已在定点医疗机构接受诊治，病情稳定。已对密切接触者实施医学观察，目前均无发热等异常情况。（本报记者张文）,11518,1245,496,"['三大通讯运营商 发信息提示提示吧！好多人不玩微博的 特别是年纪大的人。我认为真的很有必要', '病毒有潜伏期，希望最近从武汉回家的大学生，群众朋友们，可以自发的去医院检查一下，保护好自己，为了家人朋友也为了其他人民群众的安全，谢谢你们', '希望zf赶紧严查并【严惩】贩卖猫狗肉，老鼠竹鼠等【野味】的相关人员，我们不希望因为几个人【作死】而让全国人民【遭殃】。', '现在看来，几乎所有新发现的感染者都是去过武汉，因为最长有2周潜伏期，为了避免爆发式传染，希望政府果断采取措施，14天无症状才可以离开武汉。', '乘火车返回，火车的时间班次座位号是不是应该公开一下。。。', '①出门最好戴口罩勤洗手 ‼️ ②咳嗽或打喷嚏时捂住口鼻避免唾液飞溅‼️ ③将肉类蛋类禽类彻底煮熟‼️ ④避免与呼吸道感染者接触 ‼️ ⑤避免近距离接触野生动物和活牲畜‼️‼️ ⑥不要随地吐痰 ‼️ ⑦尽量避免去人多的地方‼️ ⑧有发热咳嗽现象一定要及时就医不要拖‼️ ⑨不要食用野味‼️', '大家都要保护好自己，这个太吓人了，愿平安', '病毒不可怕，可怕的是某些电商的那些无良商家！发国难财，这钱你们赚的心安吗？恳请电商平台监管，对口罩之类的防护品近期异常涨价的列入黑名单，秋后算账！', '求助各位网友，大G现在多少钱', '你发微博我都怕了，一更新就是新的病例', '愿平安，陕西省要挺住啊']"
